,0,1,2,3
0,0.9800499662066843,0.01821618631614137,0.0007264772105034699,0.001007370266670935
1,0.9978329092929045,3.046049912815652e-05,4.013638463051674e-05,0.0020964938233368207
2,0.0035859212479332366,0.00014202954231839422,0.0011619442265839055,0.9951101049831645
3,0.014703241388984017,0.0001084614617560492,0.0003346901671495299,0.9848536069821103
4,3.0831699331014617e-05,0.999616120369882,0.0002772851038676607,7.57628269193947e-05
5,0.002946758357473271,0.0001034537273044992,0.000677278042983003,0.9962725098722391
6,0.0001829784711209505,1.9263655374882115e-05,0.9992229876467673,0.0005747702267368022
7,0.004707287393408681,9.264722007178294e-05,0.0004773832914609442,0.9947226820950587
8,1.7352635896785897e-05,0.9998210703613968,0.00013016781377841853,3.14091889278975e-05
9,2.990695525414079e-05,0.9997569280942902,0.00017456817432391327,3.859677613169796e-05
10,0.9867595636012025,0.00013783636283978113,0.0075918609033739206,0.0055107391325837215
11,0.017260195317809552,0.9804769329212267,0.0005445528132257911,0.001718318947737992
12,0.9908221094243124,0.00020663108155691235,0.002041842440125333,0.0069294170540054115
13,0.014716848331612938,0.000982545406368773,0.011892807441736316,0.9724077988202819
14,0.029792922583965917,8.43123198340642e-05,0.0001263053277341786,0.9699964597684658
15,0.9832780878183927,0.007056857923045542,0.005095524244358989,0.004569530014202846
16,0.9771977868836057,3.419809348094764e-05,4.243631357094214e-05,0.022725578709342338
17,1.7355921751973863e-05,0.9997782749332879,0.00014611782867243842,5.825131628778816e-05
18,0.029098307075724854,0.0007579699137419151,0.002372002346327828,0.9677717206642054
19,4.176376195188026e-05,0.9994759788784601,0.00045276072999977566,2.9496629588397794e-05
20,0.09786737361488713,0.0010921775625861842,0.8680480608958425,0.03299238792668412
21,0.9620482774623904,0.013512572710394077,0.009448368651150747,0.014990781176064588
22,0.0021399813155240236,0.00015819998916498195,0.0007983929231931156,0.9969034257721179
23,0.997521861954979,4.982380018875735e-05,7.411602976795722e-05,0.002354198215064294
24,0.0024875106726249376,0.00015858941587892174,0.001394238212560761,0.9959596616989354
25,4.530490637080268e-05,0.9993749226980336,0.000465454835775622,0.00011431755982010966
26,3.467127631525536e-05,0.9994049852642469,0.0005173430863628735,4.3000373075134474e-05
27,0.000634324835096592,7.278584776721014e-05,0.997660005602344,0.0016328837147921481
28,0.0012183815171396412,8.617833459198823e-05,0.9974420775045424,0.0012533626437260025
29,0.9939322145485343,0.005159043669784532,8.662195775260732e-05,0.0008221198239285082
30,0.00030737462552417956,3.8002548028917006e-05,0.996745044212197,0.002909578614249919
31,2.037013063627662e-05,0.9991595623265341,0.0005983555367240903,0.00022171200610561883
32,0.0001655160389164435,3.8379687792855845e-05,0.9988481893987367,0.0009479148745540137
33,0.000412611926287383,3.939645457452263e-05,0.9983966725276573,0.0011513190914808152
34,0.00020278405952601198,3.1907839562993425e-05,0.9991334766923703,0.0006318314085407122
35,3.5953469931283746e-05,0.9994851789140485,0.00040568897190084645,7.317864411934695e-05
36,1.2408814925039839e-05,0.9998030209529867,0.0001450419243247523,3.9528307763657005e-05
37,2.504070889660051e-05,0.999588768858826,0.00030687024710004376,7.932018517735139e-05
38,0.9962204155324323,4.721045918915966e-05,3.021336048029075e-05,0.003702160647898244
39,0.8850942631880113,0.00038799573294236324,0.0003197363423222549,0.11419800473672419
40,1.2822645024172929e-05,0.9998600401099909,9.524636519744766e-05,3.1890879787609967e-05
41,0.0003223398107408672,0.9991001598542298,0.0005073925668889778,7.010776814045926e-05
42,0.0027474902756643334,6.313545786119184e-05,0.993758565272765,0.0034308089937096576
43,1.9920457138703565e-05,0.9995642339871763,0.00036015736054960954,5.568819513524962e-05
44,9.493660904106212e-05,1.4439399089290415e-05,0.9995007650893469,0.0003898589025227866
45,0.9952552276425175,0.00012782315998218679,0.001158473240120735,0.0034584759573795796
46,0.9688560892019398,0.00018339275162352443,0.00047684381317513065,0.03048367423326132
47,0.00032363512079970825,0.0016834359780668006,0.9972227513023723,0.0007701775987611886
48,5.330589408175349e-06,0.9999000230773639,7.663264625212115e-05,1.801368697585477e-05
49,0.001221177794024711,5.550806575193458e-05,0.9969409588782829,0.0017823552619404166
50,0.0006481793614976419,0.9990325014064002,0.0001951783227274875,0.0001241409093744904
51,0.0398364091581834,0.0010836666274827674,0.007408973533255592,0.9516709506810782
52,0.0020979236241603027,0.00030432008069692306,0.0009117134505629526,0.99668604284458
53,7.28204185112422e-06,0.9998050654864212,0.00014212418908467637,4.552828264290772e-05
54,0.0004716572219563739,5.4064037794112305e-05,0.9972626064519249,0.002211672288324639
55,0.001307204942623027,0.0001429046764231492,0.0012285017273949404,0.9973213886535589
56,1.2348743646040677e-05,0.9997259866712831,0.0001971138848801277,6.455070019096135e-05
57,0.921334704222824,0.0007127338298779888,0.04352346025941643,0.03442910168788149
58,0.9732275229907614,0.00019688305272410928,0.022894650645784713,0.003680943310729936
59,0.9984981951371064,2.6422959244213557e-05,0.0005575145165850469,0.0009178673870644185
60,0.9691054128045142,0.00011599808942828118,0.00017617877209847067,0.030602410333959055
61,4.758912759056201e-05,0.9992377511069219,0.0006564897803403453,5.8169985147114125e-05
