,0,1,2,3
0,0.9747440584075128,0.01970084934543059,0.005522015068285401,3.307717877115917e-05
1,0.9115573920230822,3.1861472702137184e-05,0.01850907296327202,0.06990167354094387
2,0.0817085488099164,7.16439594619853e-05,0.25035548756184783,0.6678643196687738
3,0.07107459475596198,2.857724007578725e-06,0.00015144967111178778,0.9287710978489185
4,0.0010772842497118096,0.9374260493918563,0.06128448966942484,0.0002121766890070947
5,0.029377359632142126,3.834613310097841e-07,0.031022436572853692,0.9395998203336732
6,0.023175253966586023,0.009140562561156848,0.8928753497671172,0.07480883370513994
7,0.016295277689116545,3.3421253916088356e-07,0.02377577785144949,0.9599286102468948
8,0.0013486084810478635,0.8350648658021126,0.16321597993865508,0.00037054577818420675
9,0.0007556857823703996,0.9668289369959538,0.03237432509672396,4.1052124951610744e-05
10,0.7592461539572544,7.322555510126075e-05,0.09783686324518924,0.14284375724245527
11,0.19724120168841175,0.6370301645506494,0.16493698207654434,0.0007916516843943846
12,0.9624342651928184,0.0038463139809574763,0.02724597006857478,0.006473450757649563
13,0.30564958409826065,0.0005204392819215379,0.23119106946057466,0.4626389071592433
14,0.3856272676629738,2.2114319412219156e-08,8.853856300882572e-07,0.6143718248370768
15,0.9780485411021321,0.011900102146161258,0.009855294981496742,0.00019606177020989205
16,0.6925825075372724,1.8720336511701547e-07,4.7311587454555854e-05,0.30736999367190787
17,2.338913346719639e-05,0.9833338765605286,0.01663593015523871,6.804150765567098e-06
18,0.04905160909147378,7.56751579386356e-05,0.02467445364943792,0.9261982621011496
19,0.012020288200419048,0.8122113860818501,0.1754134113169056,0.0003549144008250064
20,0.31311236423824057,0.0012535029742443628,0.5211418076019099,0.16449232518560525
21,0.9281108623107964,0.059649980515423646,0.012116546625371061,0.0001226105484090061
22,0.11166048256759024,1.872144236992213e-05,0.23018883919690294,0.6581319567931369
23,0.8718236527947276,1.8112279625699764e-08,1.5811772004626738e-05,0.12816051732098832
24,0.040424833652058074,1.5554523589715353e-06,0.01745873077957191,0.9421148801160112
25,0.0010119173265777251,0.8600887570040842,0.13832985646829346,0.0005694692010447265
26,0.005779717423144139,0.8234241272738172,0.16965814838127966,0.001138006921759032
27,0.026397661075782352,0.007649356273575244,0.9354650630661421,0.030487919584500305
28,0.08002490019361048,0.0016837164204976038,0.7907188019986878,0.12757258138720415
29,0.9666151457250207,0.03145674596429698,0.001923533606155927,4.574704526322159e-06
30,0.020665353116132754,0.034606295245520946,0.9026116940724374,0.042116657565908995
31,0.0008265997988646588,0.7872050871421613,0.21094171065314676,0.00102660240582713
32,0.00481444954178638,0.23365656792124317,0.758206913992498,0.003322068544472364
33,0.027048560566326804,0.002240810941686152,0.7561633374251817,0.21454729106680534
34,0.0218206656968817,0.036919801508680315,0.8679349769546725,0.07332455583976553
35,0.0012144942848813837,0.9349164581182567,0.0636502477707574,0.00021879982610431401
36,0.00023768972131903802,0.8605203108513919,0.13908800835962581,0.0001539910676631852
