,0,1,2,3
0,0.28182142583046343,0.4004890507427473,0.17768424515944245,0.14000527826734682
1,0.3813050196684047,0.06667463622932744,0.19795077610513212,0.35406956799713574
2,0.31772667669051113,0.06528339815390163,0.22027407711121294,0.3967158480443743
3,0.30508589776869355,0.07610147614280957,0.22434670012687263,0.3944659259616243
4,0.1831490814594186,0.4536283477452316,0.22174819867957776,0.14147437211577196
5,0.30254676020324833,0.06824987491595996,0.2334274943809778,0.39577587049981394
6,0.2565745945336423,0.13483750344349765,0.3861218179904899,0.22246608403237025
7,0.30254676020324833,0.06824987491595996,0.2334274943809778,0.39577587049981394
8,0.19817602993652833,0.45264493420451146,0.2098065699918672,0.1393724658670931
9,0.19343382475040927,0.47058468749740223,0.1981890194598175,0.13779246829237105
10,0.37844918457629617,0.09499432705139638,0.27387670252124685,0.25267978585106066
11,0.20810127928575384,0.4355812198450614,0.20962051908521745,0.14669698178396723
12,0.3456478875668721,0.14445433144229178,0.3088597471429267,0.2010380338479094
13,0.30254676020324833,0.06824987491595996,0.2334274943809778,0.39577587049981394
14,0.3033199194463117,0.07397859687066144,0.221556230654202,0.4011452530288249
15,0.3457000146694033,0.17249171813014513,0.2718980731555629,0.20991019404488864
16,0.3368539253926794,0.07169357991114375,0.1963391289764578,0.3951133657197191
17,0.1991709897320054,0.4483742817507124,0.21391445787885754,0.13854027063842472
18,0.3332007741412407,0.06681417717017497,0.21872434892624704,0.3812606997623373
19,0.1920278458425305,0.4272796577417616,0.23821358891360042,0.1424789075021076
20,0.2837089031740485,0.11794080870290793,0.3660531534929193,0.23229713463012427
21,0.2708911097396694,0.3859890337023969,0.20192432664065654,0.14119552991727705
22,0.3042869283012434,0.07020344735557342,0.23635092943901093,0.38915869490417226
23,0.37930036705789233,0.06484934676705095,0.19559305611866865,0.3602572300563881
24,0.30254676020324833,0.06824987491595996,0.2334274943809778,0.39577587049981394
25,0.18719088814382284,0.44104139740324766,0.22875253152133856,0.143015182931591
26,0.18760815395622357,0.4513313716139306,0.22033199483757127,0.14072847959227458
27,0.25639618688163046,0.1378079915408953,0.38845147052268886,0.21734435105478536
28,0.266657663173891,0.12170417770497949,0.38289090303904,0.22874725608208957
29,0.28063146505652403,0.39766608333434206,0.18538513444561605,0.13631731716351775
30,0.25639618688163046,0.1378079915408953,0.38845147052268886,0.21734435105478536
31,0.20962276816831638,0.41239812972916423,0.22441646869224346,0.15356263341027585
32,0.24063781716256655,0.169712245999771,0.378863209336645,0.21078672750101735
33,0.266657663173891,0.12170417770497949,0.38289090303904,0.22874725608208957
34,0.25639618688163046,0.1378079915408953,0.38845147052268886,0.21734435105478536
35,0.19680322759244284,0.44398405879381864,0.21411040887998647,0.14510230473375196
36,0.1831490814594186,0.4536283477452316,0.22174819867957776,0.14147437211577196
37,0.1831490814594186,0.4536283477452316,0.22174819867957776,0.14147437211577196
38,0.36656586546174447,0.07249754611870338,0.21942898163282978,0.3415076067867225
39,0.32408567634914154,0.08933536252374477,0.20626530682983676,0.38031365429727687
40,0.18468877658517652,0.44727039835995774,0.2221167669756299,0.14592405807923567
41,0.1887520756234983,0.4532162750753308,0.21774634260624015,0.14028530669493078
42,0.2800953187313758,0.12291814349814012,0.36416320377307787,0.2328233339974063
43,0.1831490814594186,0.4536283477452316,0.22174819867957776,0.14147437211577196
44,0.25098262097671414,0.148372056198735,0.38689234386451726,0.2137529789600334
45,0.3680580558757969,0.1240534349639207,0.3061233524984829,0.2017651566617995
46,0.3813050196684047,0.06667463622932744,0.19795077610513212,0.35406956799713574
47,0.25487865219296446,0.1929152606875312,0.34506014658161405,0.20714594053789026
48,0.1831490814594186,0.4536283477452316,0.22174819867957776,0.14147437211577196
49,0.27042883010482327,0.1492967076344483,0.35543857272925417,0.22483588953147418
50,0.19680322759244284,0.44398405879381864,0.21411040887998647,0.14510230473375196
51,0.3120244383727808,0.0737754874604447,0.21715779505469363,0.3970422791120809
52,0.29617600628162094,0.0812095184430062,0.25844536956788366,0.3641691057074891
53,0.1831490814594186,0.4536283477452316,0.22174819867957776,0.14147437211577196
54,0.26318729668368135,0.12680469855132587,0.38080700217081653,0.2292010025941763
55,0.30254676020324833,0.06824987491595996,0.2334274943809778,0.39577587049981394
56,0.1831490814594186,0.4536283477452316,0.22174819867957776,0.14147437211577196
57,0.29627502745344425,0.15874368171091802,0.30452865960338404,0.24045263123225352
58,0.3546990667246153,0.11083749422144432,0.31245886134863066,0.2220045777053097
59,0.36878919743458255,0.12392446569295741,0.29756618932006557,0.20972014755239465
60,0.3949181638918445,0.06331708523044842,0.1892773897891137,0.3524873610885933
